,T_ext,Sol_rad,T_Wall_Ins,T_Ins_Ins,T_Ins_Coat,T_int
2018-03-25 10:05:00,8.194284122800001,33.112249815999995,23.977561258,16.492348461,8.3529799771,25.543106456
2018-03-25 10:10:00,8.509555744,81.01692488,23.977388621,16.515558432,8.7077071077,25.54545371
2018-03-25 10:15:00,8.661808804,64.53829997,23.991029046,16.536952258,9.1816181211,25.551748355500003
2018-03-25 10:20:00,8.552241816599999,39.309962722,23.973844037,16.551946769,9.3303613464,25.548668312000004
2018-03-25 10:25:00,8.4527083752,32.601849928,23.969357751,16.582757759,9.2065220319,25.5447368345
2018-03-25 10:30:00,8.3507441916,30.487336113999998,23.963706725,16.636058963,9.0755553975,25.547328492
2018-03-25 10:35:00,8.385491992999999,40.112019688,23.978378258,16.672595436,9.067065683300001,25.547722655999998
2018-03-25 10:40:00,8.404097513,44.486875856,23.995105881,16.713206558,9.0962173023,25.545406444
2018-03-25 10:45:00,8.406865993,31.799792961999998,23.987342182,16.725796071,9.102302290899999,25.54907712
2018-03-25 10:50:00,8.473678204399999,50.101274612000005,23.98865431,16.756567892,9.1375584408,25.549376389
2018-03-25 10:55:00,8.7275698064,57.173958752,23.989937969,16.771785345,9.4225885417,25.54635138333333
2018-03-25 11:00:00,8.6509422704,55.424016282000004,23.9899753805,16.789170047,9.45648954995,25.546099304166667
2018-03-25 11:05:00,8.8628585049,83.933495658,24.006812159,16.817078472,9.6880388165,25.547201639999997
2018-03-25 11:10:00,8.8522827644,48.42424641,23.964885842,16.812935307,9.7976164552,25.552859806
2018-03-25 11:15:00,8.7931242872,62.64252896600001,23.937651033999998,16.816990119,9.718571133400001,25.573124858
2018-03-25 11:20:00,9.245556496,118.34903085799999,23.921418244,16.839037638,10.174810313199998,25.588741262
2018-03-25 11:25:00,9.852422306,144.96273924,23.943271817,16.880479076,10.980878574,25.598133725000004
2018-03-25 11:30:00,9.8901819938,106.682747734,23.942495827000002,16.921173096,11.477697568,25.60599732
2018-03-25 11:35:00,9.788818550799999,92.172808104,23.923995828000002,16.964066105,11.401587043,25.61436525
2018-03-25 11:40:00,9.8295492303,107.448347586,23.941533935,17.053744864000002,11.351049385,25.623615116
2018-03-25 11:45:00,9.853850095199999,86.922980708,23.944884945,17.12281659,11.236471178999999,25.630627899000004
2018-03-25 11:50:00,9.5847759662,63.954985818,23.959102123,17.204679067999997,10.940887048,25.640949236
2018-03-25 11:55:00,9.587388061599999,83.56892431,23.9682342125,17.2545263125,10.8271201525,25.6486858315
2018-03-25 12:00:00,9.701130498800001,80.360696454,23.983566817,17.289839402,10.822089594000001,25.649616299
2018-03-25 12:05:00,9.641577131,55.93441617,24.011358019,17.34910586,10.743185366,25.655872082000002
2018-03-25 12:10:00,9.501105015,29.940479093,23.969975578,17.35251365,10.351710139000001,25.664223918999998
2018-03-25 12:15:00,9.3811945756,21.664709504,23.979759395000002,17.364677853,9.8714186031,25.6653599065
2018-03-25 12:20:00,9.2067005908,9.9255121146,24.002275527,17.382991291000003,9.4837261875,25.668133513999997
2018-03-25 12:25:00,9.0290049396,14.3003682836,23.999701564,17.356369272000002,9.0532216464,25.674263099
2018-03-25 12:30:00,8.9475123316,32.747678468000004,24.004204569000002,17.316379664,8.8953858877,25.684175513
2018-03-25 12:35:00,8.972642840999999,39.6016198,24.001412734,17.271846559,8.9805046338,25.690210525000005
2018-03-25 12:40:00,8.9056593145,39.747448338,24.017528646,17.237185742,9.103002204300001,25.696655038
2018-03-25 12:45:00,8.9405739866,51.632474272,24.015353652,17.185692508,9.212773489100002,25.701729229
2018-03-25 12:50:00,8.9234481684,52.06995988599999,23.990849594,17.111700316,9.2998340583,25.703510795
2018-03-25 12:55:00,8.6889323282,27.497851064000002,24.0141199655,17.1081718705,9.25799657835,25.7122004835
2018-03-25 13:00:00,8.433789089200001,29.3207078,24.011604823,17.083387514,9.1205436706,25.711767777
2018-03-25 13:05:00,8.6252619036,41.35156227,24.046102931,17.088404672,9.1439328779,25.717897787
2018-03-25 13:10:00,8.8444035224,61.986300542,24.033937330999997,17.066016990999998,9.4054735931,25.726549297000002
2018-03-25 13:15:00,9.0029128577,66.65281378799999,24.093369418,17.084315413,9.715408866499999,25.712838008
2018-03-25 13:20:00,9.055378701399999,54.184473704000006,24.117644731,17.11329,9.872565657300001,25.617058272
2018-03-25 13:25:00,9.121617434,53.746988083999995,24.103478340000002,17.097869711,9.978009955800001,25.558660406
2018-03-25 13:30:00,9.108168665600001,60.16344380400001,24.003797494,17.02204368,9.9182556284,25.584303489
2018-03-25 13:35:00,9.0032581782,43.757733162,24.035892302,17.066342311,9.8737513119,25.601023122
2018-03-25 13:40:00,8.8933551694,39.455791262,23.981149230999996,17.046072389000003,9.7634448282,25.620249928
2018-03-25 13:45:00,8.8215416917,29.575907742,23.988721089000002,17.074706075,9.7089234235,25.635568097
2018-03-25 13:50:00,8.8042910366,43.976475972,23.989793217,17.071949529,9.6383569158,25.649987434
2018-03-25 13:55:00,8.778180509,34.174963858,23.9688708355,17.0568618255,9.67681308355,25.6645637795
2018-03-25 14:00:00,8.857651814,45.143104284,24.059179064,17.122496016,9.7641039914,25.644517434
2018-03-25 14:05:00,8.9602387988,39.820362612000004,24.140775122999997,17.211856084,9.8523399975,25.583181525
2018-03-25 14:10:00,8.9084331788,34.716363744,24.065377157,17.159832901,9.7274670528,25.552862614
2018-03-25 14:15:00,8.859470306,42.080704964,24.061016434000003,17.14126276,9.6415170606,25.531274573
2018-03-25 14:20:00,9.0096582918,49.627331857,24.060158677,17.155236749,9.703018805100001,25.528265192
2018-03-25 14:25:00,9.0008335592,68.32984198599999,24.035745439000003,17.123274455,9.8398903728,25.533308557
2018-03-25 14:30:00,9.1540215442,53.236588196,24.041381669,17.127591303,10.0421041852,25.531544232
2018-03-25 14:35:00,9.2241394602,44.04939024,24.002655689999997,17.102406868,10.054143258,25.53222168
2018-03-25 14:40:00,9.151828080600001,39.091219912,24.067095644,17.15484112,10.0738505596,25.535846008
2018-03-25 14:45:00,9.12921627,46.674303944,24.059891659999998,17.162600998000002,10.0045148841,25.539438682
2018-03-25 14:50:00,9.438055951199999,50.502303091,24.052717345,17.16377162,10.0790055894,25.537027917
2018-03-25 14:55:00,9.522466585,52.434531234,24.0743870565,17.181718807499998,10.218172001,25.5424634305
2018-03-25 15:00:00,9.5094445546,37.705848792,24.063676453,17.196218349,10.249966435000001,25.542810111
2018-03-25 15:05:00,9.3853855492,30.706078922,24.063726503999998,17.203947184999997,10.1174058651,25.547663032000003
2018-03-25 15:10:00,9.3702114948,31.070650268,24.06874903,17.230566189,10.0152242357,25.550396841
2018-03-25 15:15:00,9.183082585400001,18.529395916,24.079112936999998,17.258959726999997,9.910822615399999,25.550892774
2018-03-25 15:20:00,8.905341533800001,13.498311322000001,24.070308208999997,17.249696628000002,9.6156230477,25.547678683999997
2018-03-25 15:25:00,9.009046404700001,17.982538893,24.083667444,17.253629377,9.492433111299999,25.549680110000004
2018-03-25 15:30:00,9.1210947104,20.279338384,24.093714454999997,17.257319137,9.4930148031,25.552641746999996
2018-03-25 15:35:00,9.0618362206,10.1442549236,24.109056626,17.247309021,9.4418260721,25.553901949
2018-03-25 15:40:00,9.0624628082,4.1549514892,24.059256909,17.211728880000003,9.358384384,25.548560661000003
2018-03-25 15:45:00,9.0966323892,2.7908279718,24.045430862,17.179165532,9.2850813961,25.552547081999997
2018-03-25 15:50:00,8.9804481406,6.7695318586,24.066285966499997,17.1609174715,9.1937833001,25.558109439
2018-03-25 15:55:00,8.9513466235,11.4570022387,24.08674551,17.169629276000002,9.1363922741,25.555524789
2018-03-25 16:00:00,9.0899344748,12.1129402,24.104081585,17.15351146,9.1145717607,25.550387561
2018-03-25 16:05:00,8.95579815,10.800483349,24.090531196999997,17.115797894,9.0872547798,25.558502525
2018-03-25 16:10:00,8.849054364599999,5.5506559434,24.112880826,17.118435749,9.0689333167,25.560613748
2018-03-25 16:15:00,8.8875878872,2.311428085,24.087015377,17.07149179,8.9808950666,25.559809844999997
2018-03-25 16:20:00,8.9377314122,0.436904681,24.088678076,17.055549687000003,8.9068715532,25.561794979
2018-03-25 16:25:00,8.9954310682,0.49948561700000005,24.05521383,17.014395063000002,8.8255107015,25.554799974999998
2018-03-25 16:30:00,9.0060691043,0.49948561719999995,24.061432343,17.007071723,8.793274626599999,25.549142920999998
2018-03-25 16:35:00,9.1566442136,2.477923291,24.06352386,16.994532041,8.8186866527,25.549473326
2018-03-25 16:40:00,9.030186067399999,6.4468747796,24.056708193,16.957109916,8.8410251876,25.5492370845
2018-03-25 16:45:00,9.2933192776,18.091910300000002,24.036385118,16.920662887,8.9054123435,25.545849282999995
2018-03-25 16:50:00,9.5212129436,40.184933955999995,24.068638309,16.929542098,9.11513338145,25.5510401035
2018-03-25 16:55:00,9.687395723,37.851677332,24.05765233,16.926771124,9.4538549434,25.548164686
2018-03-25 17:00:00,9.6614397739,14.336825420899999,24.060079047000002,16.932401902000002,9.5512336231,25.551190279
2018-03-25 17:05:00,9.633832817199998,10.1442549236,24.071054816,16.940653274,9.5191579983,25.553317675000002
2018-03-25 17:10:00,9.7046614606,7.8839125674,24.095316351,16.978179382,9.5084987057,25.55314406
2018-03-25 17:15:00,9.728469996600001,2.572085163,24.019554311,16.935591622,9.3821017486,25.554010634999997
2018-03-25 17:20:00,9.6630754606,0.5517332199999999,24.076392309,16.99641548,9.351406078,25.559217918499996
2018-03-25 17:25:00,9.6209880342,1.7177805958,24.062475069999998,16.990941662,9.2288795982,25.556271349
2018-03-25 17:30:00,9.5413302718,0.9788855036000002,24.105301442,17.0295794,9.1961037863,25.561289441
2018-03-25 17:35:00,9.426622977700001,0.0,24.059561857,17.014248405000004,9.132448007499999,25.564441603
2018-03-25 17:40:00,9.3839848312,0.9059712340000001,24.065056245,17.006819825,9.0820251264,25.563921931000003
2018-03-25 17:45:00,9.469898755,2.925742241,24.074567197,17.001317783,9.083399636500001,25.566946552
2018-03-25 17:50:00,9.395219725,3.3115611914,24.070524054,17.001236259,9.11998055715,25.56556024
2018-03-25 17:55:00,9.3558000994,0.9363902978,24.084946864000003,17.010013343,9.148847247399999,25.564000412
2018-03-25 18:00:00,9.3539294408,0.5517332198,24.07437459,17.000844419,9.1450738978,25.563732047000002
2018-03-25 18:05:00,9.3598809793,1.0566759715,24.070463309000004,16.97597152,9.139284484,25.563400828
2018-03-25 18:10:00,9.321053722799999,1.4783711203999998,24.052034958,16.967790186000002,9.158390397600002,25.561163274000002
2018-03-25 18:15:00,9.5149315476,1.8429424678,24.049403120999997,16.953166977,9.174882004300002,25.559603666500003
2018-03-25 18:20:00,9.6923187096,5.1757512626,24.050006556999996,16.950784311,9.2265539112,25.569750405999997
2018-03-25 18:25:00,9.7441695192,8.154902978600001,24.042091923999998,16.939182608,9.3116445933,25.569734475
2018-03-25 18:30:00,9.609742766,8.1755696452,24.04414282,16.945552583,9.3456408817,25.572467912
2018-03-25 18:35:00,9.732567476,12.7691686242,24.052217254,16.970148589,9.3788520121,25.564676396000003
2018-03-25 18:40:00,9.905483090699999,25.273965845,24.098345959,17.020376417,9.5801879882,25.570001911
2018-03-25 18:45:00,9.9516813318,27.133279715999997,24.083938337,17.0182873675,9.78422611495,25.5756664255
2018-03-25 18:50:00,9.8550932836,17.80025322,24.053316824,17.005049945,9.7519830612,25.572633081
2018-03-25 18:55:00,9.6996356874,7.3735126825999995,24.063617962,17.032634713,9.620683834200001,25.57145139
2018-03-25 19:00:00,9.4044380624,0.5413998864,24.037255721,17.027611296000003,9.4273924758,25.575516628000003
2018-03-25 19:05:00,9.2069285414,0.0310000002,24.057861363999997,17.054784401,9.2663826626,25.575815857
2018-03-25 19:10:00,9.322934433,1.0879664397,24.079579903000003,17.072458074000004,9.1758580017,25.570143729
2018-03-25 19:15:00,9.514116591999999,8.3426457872,24.022768566,17.036388528000003,9.1754139751,25.570836897999996
2018-03-25 19:20:00,9.5332731728,5.155084596,24.031902576,17.031272868000002,9.1433020711,25.574288182
2018-03-25 19:25:00,9.2181533896,6.790198524599999,24.074933737000002,17.053649127,9.044899244,25.570758591
2018-03-25 19:30:00,9.0459737954,1.6971139292,24.072225794,17.040123932,8.8996698771,25.5755880945
2018-03-25 19:35:00,8.997447839200001,0.3749046808,24.075816453999998,17.028998877,8.7747086845,25.579219558
2018-03-25 19:40:00,9.095169393800001,1.113799773,24.056915877,16.99535714,8.7357556907,25.577076255999998
2018-03-25 19:45:00,9.1434098155,0.2549094751,24.0897745965,16.998622337500002,8.73717178735,25.577651447
2018-03-25 19:50:00,9.194085557200001,0.0,24.062116597,16.956024959,8.7200789483,25.577375705999998
2018-03-25 19:55:00,9.259888571400001,3.2288945248,24.069965371000002,16.955489659,8.7631189875,25.576414522
2018-03-25 20:00:00,9.1614721276,1.6144472624,24.068629453,16.935158457,8.7937267571,25.579061742
2018-03-25 20:05:00,8.9978250108,0.0,24.066172852,16.932392983,8.8177526423,25.580888925000004
2018-03-25 20:10:00,8.970848223199999,0.0,24.073490024999998,16.920996564,8.806231590900001,25.581755189
2018-03-25 20:15:00,9.2502800721,0.0,24.093894118,16.927259475,8.8553509193,25.585646992
2018-03-25 20:20:00,9.4319634438,0.0,24.098196393000002,16.930029341,8.9147645013,25.580368964500003
2018-03-25 20:25:00,9.555470317,0.0,24.070871752000002,16.901607876,8.945161990799999,25.575389899
2018-03-25 20:30:00,9.7802909116,0.9059712342000001,24.088786071999998,16.908118043,9.011973039,25.578116097
2018-03-25 20:35:00,10.027377903600001,0.0,24.090980773,16.905480189000002,9.0836935172,25.545014425999998
2018-03-25 20:40:00,10.054178124,0.0,24.091906143,16.91554683,9.1671516567,25.537782776
2018-03-25 20:45:00,10.021602685000001,0.0,24.0868280345,16.913235209,9.214270506550001,25.5359790505
2018-03-25 20:50:00,9.9247985322,0.0,24.058268591999997,16.907236119,9.259140525900001,25.536727227
2018-03-25 20:55:00,9.888466727600001,0.0,24.050060203999998,16.895972419,9.270320321300002,25.531622668
2018-03-25 21:00:00,9.914096433800001,0.0,24.058593392,16.907293851,9.3008176409,25.526895922
2018-03-25 21:05:00,9.6424656184,0.0,24.051845772999997,16.917669867999997,9.2404664602,25.526439031
2018-03-25 21:10:00,9.644127055199998,0.24974280840000002,24.056774644,16.936742304,9.173738668599999,25.527242831000002
2018-03-25 21:15:00,9.6903537414,0.24974280840000002,24.071932422,16.949329082000002,9.1419575569,25.531512674
2018-03-25 21:20:00,9.838866600100001,0.0,24.077739022000003,16.962547238,9.1330258007,25.523020015
2018-03-25 21:25:00,9.8737081408,0.0310000002,24.058235959,16.947139725,9.116573587600001,25.524011932
2018-03-25 21:30:00,9.6677799362,0.1664952056,24.068963011,16.96256713,9.0843998145,25.529479653000003
2018-03-25 21:35:00,9.499338658400001,1.2389616454,24.031848484,16.932943387999998,8.951754985200001,25.528013859
2018-03-25 21:40:00,9.5837212038,0.0,24.051286007,16.940197298999998,8.9078104819,25.527320644
2018-03-25 21:45:00,9.8496268904,0.0,24.0705204895,16.9547625145,8.96788562195,25.5285420035
2018-03-25 21:50:00,9.7867118721,0.0,24.034281545,16.928910447,9.0144300812,25.524343133000002
2018-03-25 21:55:00,9.781062833,0.0,24.03008845,16.916294192,9.0691417356,25.527211047
2018-03-25 22:00:00,9.960304886,0.0,24.03341138,16.91394918,9.1349912719,25.525036434
2018-03-25 22:05:00,9.775621607,0.0,24.028689139,16.915438914,9.1769345121,25.528218316
2018-03-25 22:10:00,9.530210291200001,0.0,24.024953957,16.918623556,9.1532770791,25.528943241
2018-03-25 22:15:00,9.606419136,0.0,24.03469254,16.926933753,9.139697559199998,25.524311125
2018-03-25 22:20:00,9.5966577832,0.0,24.082203898000003,16.959513133,9.153892147,25.524279219999997
2018-03-25 22:25:00,9.629678221099999,0.0,24.083885794000004,16.958503712,9.1487907287,25.527099407999998
2018-03-25 22:30:00,9.768667350000001,0.0,24.055613884,16.953150611999998,9.1839670302,25.531085537000003
2018-03-25 22:35:00,10.0275577364,0.0,24.049631124999998,16.925574459,9.232834500100001,25.530565462
2018-03-25 22:40:00,10.252314054,0.0,24.0622157395,16.934261313500002,9.33715633725,25.535544113999997
2018-03-25 22:45:00,10.296312226000001,0.0,24.068386059999998,16.951234398,9.445877656099999,25.533337949
2018-03-25 22:50:00,10.381916752,0.0,24.046453923,16.941381063999998,9.5140973842,25.533779197
2018-03-25 22:55:00,10.507719356,1.463452057,24.072855216,16.979575199,9.623309298799999,25.538679357
2018-03-25 23:00:00,10.557178002,8.8117123394,24.061403071999997,16.978609096,9.6635581113,25.537513408000002
2018-03-25 23:05:00,10.525418085999998,0.31232374479999997,24.055103498,16.995367243,9.6957901608,25.536395061
2018-03-25 23:10:00,10.405646738,0.15616187239999998,24.07895381,17.034624283,9.7520781446,25.535024303500002
2018-03-25 23:15:00,10.38263783,0.0,24.059937452,17.039800847,9.762919991699999,25.534284288
2018-03-25 23:20:00,10.404120284,0.0,24.06028446,17.050295303,9.775657678400002,25.529825093
2018-03-25 23:25:00,10.381717918000001,0.0,24.096421913,17.098256359,9.8014904428,25.534930065
2018-03-25 23:30:00,10.375226164,0.0,24.056529288999997,17.082616942,9.7767697302,25.538601409
2018-03-25 23:35:00,10.397712166,0.7394760284,24.090002048000002,17.112551465,9.7899073394,25.539955845
2018-03-25 23:40:00,10.285409564,1.4789520568,24.0950407565,17.1372622055,9.7734762881,25.544265191500003
2018-03-25 23:45:00,10.141009568,4.89558939,24.08048536,17.139471694,9.7250895874,25.548652301000004
2018-03-25 23:50:00,10.120291972,9.79117878,24.077016769000004,17.137806957000002,9.6551588111,25.5501100455
2018-03-25 23:55:00,10.30922275,0.0310000002,24.084091879,17.151608126,9.628189526500002,25.553671062
2018-03-26 00:00:00,10.435037773000001,0.0310000002,24.070374040000004,17.140077197,9.621812578,25.551425513
2018-03-26 00:05:00,10.508534768,0.0,24.053805392,17.140097849,9.6624802605,25.549818003999995
2018-03-26 00:10:00,10.581484354,0.0,24.069687919,17.12538771,9.701240194299999,25.54832181
2018-03-26 00:15:00,10.569346898000001,0.0,24.060334964,17.124578639,9.7338904516,25.548574207
2018-03-26 00:20:00,10.55238992,0.0,24.063695629999998,17.129759752,9.7482724894,25.544934655
2018-03-26 00:25:00,10.573215012,4.531018042,24.047072599,17.127041489,9.7448077498,25.553096513999996
2018-03-26 00:30:00,10.62237174,9.062036084,24.05234032,17.137216794,9.7482556411,25.554120168
2018-03-26 00:35:00,10.6179181,0.0,24.074762567999997,17.152300574,9.7451557091,25.551110930999997
2018-03-26 00:40:00,10.647933073999999,0.0,24.087440700000002,17.178654936,9.757747250600001,25.557067449499996
2018-03-26 00:45:00,10.67078693,3.7496277444,24.080042349,17.169995225999998,9.7620597827,25.558674425
2018-03-26 00:50:00,10.68660489,1.2498759148,24.070829053,17.158336743,9.7565738148,25.561510233
2018-03-26 00:55:00,10.716536912,2.4997518296,24.085676704999997,17.178275509000002,9.791779536,25.562156451
2018-03-26 01:00:00,10.735826132,0.0,24.059527316,17.156239302,9.7780651661,25.559950462000003
2018-03-26 01:05:00,10.746213097,0.34361421270000003,24.059623448000004,17.15495047,9.7869310789,25.559005486000004
2018-03-26 01:10:00,10.707378488,0.45815228360000004,24.061373355999997,17.155275896,9.773495864100001,25.564535801999998
2018-03-26 01:15:00,10.75113212,0.9059712342000001,24.068856978,17.157802849,9.756760337900001,25.56417366
2018-03-26 01:20:00,10.809701318,0.0,24.069390493,17.164883793,9.769218351500001,25.567828935999998
2018-03-26 01:25:00,10.863524828,0.0,24.053156596999997,17.167220702,9.806957665799999,25.567860447
2018-03-26 01:30:00,10.811489124000001,0.0,24.068796894000002,17.175418399,9.8195185137,25.5645360795
2018-03-26 01:35:00,10.835400148,0.0,24.081622066999998,17.191484251,9.8377765261,25.567702714
2018-03-26 01:40:00,10.879307072,0.0,24.063179785000003,17.175792928,9.823955032499999,25.566418577500002
2018-03-26 01:45:00,10.878130858,0.0,24.057334346,17.178399062,9.8265261811,25.570601837999998
2018-03-26 01:50:00,10.8799292,0.0,24.083118369,17.200889161,9.8505621894,25.573863451999998
2018-03-26 01:55:00,10.923193796,0.0,24.113251237999997,17.222788146,9.897223429,25.576006552
2018-03-26 02:00:00,10.931380488,0.0,24.079911556,17.211705293,9.908551447699999,25.577975842
2018-03-26 02:05:00,10.958491800000001,0.0,24.056459909,17.182753243,9.9050625315,25.578337986999998
2018-03-26 02:10:00,10.93953581,0.0,24.072220758999997,17.189778279,9.9258465642,25.576266238499997
2018-03-26 02:15:00,10.940434992,1.3537901846,24.085696735,17.216638486,9.946116658200001,25.576131881000002
2018-03-26 02:20:00,10.94486814,0.0206666668,24.072967924000004,17.216419783999996,9.931860951200001,25.576021826999998
2018-03-26 02:25:00,10.919346162,0.0,24.074895952,17.224499235000003,9.9180486287,25.575249635
2018-03-26 02:30:00,10.94294443,0.7601426952000001,24.080055713,17.225387147,9.904402366100001,25.5812369
2018-03-26 02:35:00,10.922974289999999,1.4892853902,24.116099098,17.251129265499998,9.92081673445,25.582426979500003
2018-03-26 02:40:00,10.89954355,0.0,24.070522736,17.225430912,9.9112248518,25.578543304
2018-03-26 02:45:00,10.862839901000001,0.0,24.075437816,17.214183079,9.9175676576,25.584168146
2018-03-26 02:50:00,10.861193201999999,0.0,24.091552163,17.236450016,9.935291195600001,25.587381999999998
2018-03-26 02:55:00,10.899951424,0.0,24.069044107000003,17.217441823999998,9.920824165,25.583568948
2018-03-26 03:00:00,10.933597062,0.0,24.061658856999998,17.218313463999998,9.9269552409,25.589335944
2018-03-26 03:05:00,10.898194810000001,0.0,24.066603366000002,17.227088417,9.935171255499998,25.590234548999998
2018-03-26 03:10:00,10.868062412,0.0,24.067014804,17.222898319000002,9.9363981577,25.584798873
2018-03-26 03:15:00,10.8568439,0.0103333334,24.097956386,17.261470794,9.9517426957,25.590604788
2018-03-26 03:20:00,10.87881047,0.0775,24.0673638,17.233571596,9.9051100414,25.591802416999997
2018-03-26 03:25:00,10.92007816,0.0206666668,24.080179311000002,17.249896079,9.877413363799999,25.552264167000004
2018-03-26 03:30:00,10.882595288000001,0.0,24.08342062,17.247975208,9.840717721899999,25.548152385999998
2018-03-26 03:35:00,10.878768632,0.0,24.0959604755,17.24874577,9.820599875400001,25.543787928
2018-03-26 03:40:00,10.879761949999999,24.311451744,24.068031949999998,17.221591565,9.7844017199,25.542102821
2018-03-26 03:45:00,10.909235722,0.0,24.101401965,17.238309997,9.7694883495,25.545317157
2018-03-26 03:50:00,10.886521333000001,0.29136660979999995,24.092196168999997,17.245267712,9.749715389799999,25.549003921
2018-03-26 03:55:00,10.867236477999999,0.0,24.088494541000003,17.223848805000003,9.7144720247,25.545537244000002
2018-03-26 04:00:00,10.854240634,0.0,24.08739375,17.224851536000003,9.7289072184,25.554801470999998
2018-03-26 04:05:00,10.830224778,0.0,24.085604502,17.218503281,9.734032695100002,25.555416116
2018-03-26 04:10:00,10.829294362,0.0,24.079900017,17.211200577999996,9.7430582659,25.55100479
2018-03-26 04:15:00,10.877869472,0.0,24.089972845,17.218889836000002,9.7684971049,25.552643165
2018-03-26 04:20:00,10.863671218,0.3019904114,24.076223606,17.196792719,9.7533484979,25.552832224
2018-03-26 04:25:00,10.889694626,0.9059712342000001,24.094974033,17.216673104,9.7584640581,25.552548618000003
2018-03-26 04:30:00,10.888973102,0.0,24.089735185,17.213157326999998,9.7499182003,25.552453809
2018-03-26 04:35:00,10.913532929999999,0.0,24.077675538,17.191569531,9.7325637618,25.554904307
2018-03-26 04:40:00,10.861987874,0.0,24.093846910000003,17.21250239,9.759143717899999,25.551950326
2018-03-26 04:45:00,10.873122874,0.0,24.103470084999998,17.212472384,9.7496953697,25.557197302
2018-03-26 04:50:00,10.770965366,0.0310000002,24.084598198000002,17.198716686,9.7074988275,25.559922855499998
2018-03-26 04:55:00,10.79198029,0.0,24.087037965,17.208870978,9.717128958500002,25.556897374
2018-03-26 05:00:00,10.912194792,0.0,24.088826884,17.202590491000002,9.7056001837,25.556157048
2018-03-26 05:05:00,10.836477212,0.0,24.104819723000002,17.211147269999998,9.6826806901,25.554014497
2018-03-26 05:10:00,10.805236976,0.0,24.066923863,17.187223858000003,9.626313318000001,25.551933917
2018-03-26 05:15:00,10.766866920000002,0.0,24.079454057,17.180656284,9.5698002377,25.555999003
2018-03-26 05:20:00,10.755011244,0.4684856172,24.09638125,17.190094419,9.5168247706,25.551729213999998
2018-03-26 05:25:00,10.79978994,0.0,24.081510404,17.184815761000003,9.4652608521,25.548428065
2018-03-26 05:30:00,10.792978464,0.0,24.077086246999997,17.171089957,9.4146139343,25.54654488
2018-03-26 05:35:00,10.79418589,0.0,24.067308810999997,17.1613258205,9.419051529699999,25.5525716135
2018-03-26 05:40:00,10.778461506,0.0,24.040606679,17.14116327,9.4497878987,25.562127316999998
2018-03-26 05:45:00,10.792931304,0.0,24.085726271,17.154531136,9.494033085999998,25.56050477
2018-03-26 05:50:00,10.839435955999999,0.2600761418,24.067504427,17.130846393,9.5286557489,25.553792377
2018-03-26 05:55:00,10.688508718,0.0206666668,24.094505898,17.147033178,9.5932245172,25.560016356
2018-03-26 06:00:00,10.548856413,0.0,24.083598055000003,17.13407749,9.639684856399999,25.5632073135
2018-03-26 06:05:00,10.55487808,0.24974280840000002,24.037062459,17.103329498,9.6436736186,25.559291304
2018-03-26 06:10:00,10.364658534,6.8120270640000005,24.075184682,17.132823445,9.676096508499999,25.559047257
2018-03-26 06:15:00,10.146718464,0.0,24.070806091,17.12880826,9.650310248099998,25.562600765
2018-03-26 06:20:00,9.9068204556,0.0,24.097148955,17.155149878,9.5721023054,25.566744383999996
2018-03-26 06:25:00,9.994442166999999,0.0,24.079014223,17.150214898,9.502166614100002,25.56828852
2018-03-26 06:30:00,9.966492542000001,0.0,24.087617097,17.157597475,9.4188869422,25.572243721999996
2018-03-26 06:35:00,9.857361258800001,0.0,24.0880203155,17.157319605,9.30633820805,25.5738114055
2018-03-26 06:40:00,9.842947886400001,0.0,24.12460682,17.169381444000003,9.217739281700002,25.578104649000004
2018-03-26 06:45:00,9.8840975886,0.0,24.084002462999997,17.134534875,9.136085048399998,25.576670893999996
2018-03-26 06:50:00,9.9703387292,0.0,24.068520699,17.105579505,9.1808991302,25.580419931999998
2018-03-26 06:55:00,10.129941096,0.0,24.064435111999998,17.097290256999997,9.2591880246,25.576954166
2018-03-26 07:00:00,10.25303531,0.0,24.090596858999998,17.096498448,9.3385368153,25.579333393
2018-03-26 07:05:00,10.328613613,0.390404681,24.080494321000003,17.083527814,9.4329803588,25.579522253
2018-03-26 07:10:00,10.439172488,1.4996187236,24.072434989,17.077376624,9.5334574695,25.577458018999998
2018-03-26 07:15:00,10.503411998,0.24974280840000002,24.07515997,17.075333003,9.6281925081,25.577867737
2018-03-26 07:20:00,10.471893008,0.0,24.057051727,17.056601918000002,9.6495458875,25.575993317
2018-03-26 07:25:00,10.400816924,0.0,24.056938948000003,17.069375931,9.667411766699999,25.576654824
2018-03-26 07:30:00,10.390509640000001,0.0,24.057698492500002,17.074480812,9.6732190281,25.576497555000003
2018-03-26 07:35:00,10.487166341,1.0569664399,24.065881001999998,17.091545613,9.6949987922,25.581980446000003
2018-03-26 07:40:00,10.507133628,0.0,24.068209578999998,17.104585846,9.7108209607,25.583760785000003
2018-03-26 07:45:00,10.497097678,0.0,24.074710895,17.114883634,9.741084023500001,25.582264315
2018-03-26 07:50:00,10.504249611999999,0.24974280840000002,24.081054196,17.133862456,9.7648517333,25.582209292
2018-03-26 07:55:00,10.201428852000001,0.0,24.063504576,17.125277084,9.7008880098,25.588614445
2018-03-26 08:00:00,10.022078334,0.0,24.089114754,17.147863987,9.632047204300001,25.588172932
