;T_ins_1;T_ins_2;Tint_1;Tint_2;T_interface_1;T_interface_2;T_ext;Pyr
2024-09-07 08:42:00;20.44363600503045;20.135581160617114;24.62591327406327;24.736511514559247;23.240602359658595;23.30119499581698;14.890150669804092;8.652881613028034
2024-09-07 08:43:00;20.44363600503045;20.13543606867081;24.62555173354428;24.736525766962725;23.24035113137216;23.30001287126717;14.861955677495098;7.663335265601368
2024-09-07 08:44:00;20.44363600503045;20.136480217413776;24.62535746179066;24.73606368964017;23.24196210457826;23.30046871809599;14.893089511679612;16.3765512616267
2024-09-07 08:45:00;20.44363600503045;20.14079776226049;24.625116684838428;24.735575357969854;23.24533880059101;23.30666827372185;14.896734723462256;10.965295182804036
2024-09-07 08:46:00;20.44363600503045;20.15162378393541;24.62449561541724;24.73538857672193;23.24614072396161;23.32187615550852;14.933038387094838;13.902685393060036
2024-09-07 08:47:00;20.44363600503045;20.15041346225212;24.62381828984184;24.734776474522107;23.24282712462153;23.318763026338363;14.990499042716792;14.527662033540038
2024-09-07 08:48:00;20.44363600503045;20.15225005277488;24.623498754237087;24.734441168554365;23.241564594311352;23.322060078711104;15.069983831264084;14.954729404534705
2024-09-07 08:49:00;20.44363600503045;20.13851147801823;24.62287393471236;24.733758554770827;23.23490775102162;23.306019935579844;15.011565970777232;14.845358492450702
2024-09-07 08:50:00;20.44363600503045;20.13799543141735;24.62254464812028;24.73345550430914;23.23743412392317;23.301603378409503;14.883918958364031;14.449539953480036
2024-09-07 08:51:00;20.44363600503045;20.14063447876716;24.62245013764112;24.73313595114319;23.23953131024586;23.30025845524179;14.987205928002668;14.480788785504036
2024-09-07 08:52:00;20.44363600503045;20.13940947990881;24.62157254033696;24.732568856842946;23.2360457096444;23.30111985875928;15.075943215706076;16.574460531112035
2024-09-07 08:53:00;20.44363600503045;20.140047193633965;24.62111498967631;24.732498345157964;23.235125324719377;23.29901733901149;15.151603599745266;16.74112096857337
2024-09-07 08:54:00;20.44363600503045;20.148843795205504;24.620364156693245;24.731857738754275;23.237255087947776;23.30919291719057;15.123487746986186;20.24099015526137
2024-09-07 08:55:00;20.44363600503045;20.150635847481745;24.619979364271178;24.73125463871153;23.23819941164708;23.30810810562948;15.13097529212132;18.38689278850404
2024-09-07 08:56:00;20.44363600503045;20.150945201865905;24.61962607536745;24.730701046989623;23.2369921512424;23.305999616561994;15.240762618835475;18.77750318880404
2024-09-07 08:57:00;20.44363600503045;20.15684486779754;24.61871547518939;24.730292979444496;23.2401245456846;23.315771322554777;15.229628700360344;22.35549445555204
2024-09-07 08:58:00;20.44363600503045;20.14645335947928;24.618235422507635;24.729767142451028;23.23348370254609;23.30367826812429;15.243650149189474;21.605522486976035
2024-09-07 08:59:00;20.44363600503045;20.15406164735749;24.618300679681123;24.729095781540394;23.23347359712626;23.303698729255554;15.3578184242185;23.266918722918703
2024-09-07 09:00:00;20.44363600503045;20.15814653346356;24.61801714860504;24.72887599526557;23.23514077412954;23.31086484369211;15.2459771204524;22.230499127456035
2024-09-07 09:01:00;20.44363600503045;20.16478133204481;24.61753109532281;24.728194132832865;23.238726071627777;23.312653296549744;15.257286625604594;24.38666853711204
2024-09-07 09:02:00;20.44363600503045;20.16119113415096;24.616930279635024;24.727699051255787;23.23410801412352;23.310956520571963;15.32147647659886;26.183476378492035
2024-09-07 09:03:00;20.44363600503045;20.156335533748763;24.61629120988649;24.727154461659023;23.230994276481145;23.29904547507017;15.422712198037456;26.76157977093604
2024-09-07 09:04:00;20.44363600503045;20.161522781815066;24.61590641788847;24.72676439753422;23.23020729065988;23.307500088929952;15.451308547398936;29.172947975454704
2024-09-07 09:05:00;20.44363600503045;20.158899971740883;24.615508124541464;24.72645909737452;23.22946693993409;23.30326781519982;15.400558467530251;30.82392793405604
2024-09-07 09:06:00;20.44363600503045;20.156391279399795;24.614950063863592;24.72599552127081;23.226768079677296;23.29654408067833;15.38174316366128;31.29266041441604
2024-09-07 09:07:00;20.44363600503045;20.162077891176704;24.61413172505356;24.725162884737728;23.229534853643404;23.299752941216312;15.471422641374588;33.9852681071507
2024-09-07 09:08:00;20.44363600503045;20.159971338568024;24.613833942792983;24.724910843467672;23.22803320340189;23.296104486442747;15.533851952631366;33.99568438449204
2024-09-07 09:09:00;20.44363600503045;20.17520967545;24.61328113298939;24.72440676094901;23.23271342032892;23.30954679323112;15.42433162291926;35.26126208146403
2024-09-07 09:10:00;20.44363600503045;20.176923519339685;24.61276282698369;24.723837417873828;23.23350256273136;23.30920718658223;15.49959285058253;35.276886497476035
2024-09-07 09:11:00;20.44363600503045;20.18919060828585;24.61220476681178;24.723493111607954;23.236261776127265;23.31900008673259;15.610896456348144;37.07369433885604
2024-09-07 09:12:00;20.44363600503045;20.18262269500852;24.611952739653432;24.722673977933297;23.23395874840078;23.30896405675361;15.622443855147642;41.932887718588034
2024-09-07 09:13:00;20.44363600503045;20.18089974588766;24.61160845257277;24.72221490313045;23.22813259061923;23.303500467015112;15.73561655401592;43.30783632764404
2024-09-07 09:14:00;20.44363600503045;20.17565984692028;24.610682103095243;24.72171307143168;23.22485317804535;23.295469703145297;15.746471871692052;47.000406645146704
2024-09-07 09:15:00;20.44363600503045;20.175693016144702;24.61020205164032;24.72104921345724;23.223965995252264;23.292788514218376;15.686215139136062;45.85461613760003
2024-09-07 09:16:00;20.44363600503045;20.19712051018511;24.609317707017308;24.720302092123408;23.23282680787496;23.320547979060965;15.798046918715626;47.27643799469204
2024-09-07 09:17:00;20.44363600503045;20.19886516340317;24.608713142488096;24.71954446926592;23.23165340583203;23.31867442329504;15.97546095211294;48.16702970737603
2024-09-07 09:18:00;20.44363600503045;20.21135047727596;24.60805532238232;24.71918816154309;23.23837925393526;23.33016378586572;15.885462366233236;44.40154544848404
2024-09-07 09:19:00;20.44363600503045;20.208952021563903;24.607558019479868;24.71830001784336;23.2365885319695;23.325696553991424;16.033231970014665;52.10438254240003
2024-09-07 09:20:00;20.44363600503045;20.231098830132;24.60704271477521;24.718040475909937;23.24622542629158;23.349004832579645;16.08030162383324;44.05780829622004
2024-09-07 09:21:00;20.44363600503045;20.22103486199736;24.60663092108675;24.717603905406627;23.244418386481524;23.33088847927022;16.159649244151666;46.088982377780034
2024-09-07 09:22:00;20.44363600503045;20.21519427848686;24.606061610779165;24.716745766962628;23.239218388046464;23.31527833910111;15.965407418487503;46.016068436390704
2024-09-07 09:23:00;20.44363600503045;20.2169231973807;24.60545854702493;24.71635945477612;23.23546793231592;23.31749188709692;15.845755129576473;44.77653143277204
2024-09-07 09:24:00;20.44363600503045;20.21949498389888;24.60477522494357;24.715926635052213;23.23518420623156;23.32194461982375;16.010915527965647;44.77653143277204
2024-09-07 09:25:00;20.44363600503045;20.21542556378867;24.604574203729594;24.71568209574325;23.229318012471;23.31001551856442;16.035645908290125;47.15144266659604
2024-09-07 09:26:00;20.44363600503045;20.215527538888047;24.60413315732873;24.71542330414361;23.227993247280686;23.304862447361103;16.030867932630517;46.88582759439203
2024-09-07 09:27:00;20.44363600503045;20.21252806228519;24.603800122322475;24.71494172679445;23.226222725900808;23.29817534739384;15.915707946657903;45.69837197748003
2024-09-07 09:28:00;20.44363600503045;20.21309543145632;24.60363810531217;24.714660431617933;23.22607499480005;23.292055222617904;15.84274142954298;44.21405245634004
2024-09-07 09:29:00;20.44363600503045;20.20793920703797;24.603110799960405;24.714535161491963;23.220489441511745;23.285798465919687;15.871467694327396;44.63070354999337
2024-09-07 09:30:00;20.44363600503045;20.210515613089267;24.602933781397503;24.71414059821611;23.217649760237425;23.28289034165553;15.90021499110144;43.24533866359604
2024-09-07 09:31:00;20.44363600503045;20.215963558553323;24.60235322058679;24.71388405709853;23.21847965089889;23.28342184051948;16.030454938459386;43.91718855211203
2024-09-07 09:32:00;20.44363600503045;20.23182337855277;24.60195042849053;24.71356225552841;23.223983813489447;23.29865728561229;16.101898946346317;43.182840999548034
2024-09-07 09:33:00;20.44363600503045;20.24338806400913;24.60141937303675;24.71324495472813;23.22857070060847;23.31016318203346;16.169110119783664;41.19854016602403
2024-09-07 09:34:00;20.44363600503045;20.233255690257465;24.600963325482223;24.71269736716188;23.22321581760584;23.29304478651659;16.106691711105928;47.4378902934827
2024-09-07 09:35:00;20.44363600503045;20.241536689884068;24.60019524553668;24.711996005108624;23.225724584627987;23.29740850459577;16.017039943037016;46.90145201040404
2024-09-07 09:36:00;20.44363600503045;20.2447172448957;24.59995222026857;24.711584189374644;23.22394114530736;23.30006035188092;16.109614429059526;55.72924705718405
2024-09-07 09:37:00;20.44363600503045;20.258906346724192;24.599580931736067;24.71120837946856;23.230402119934524;23.30886713122791;16.154165722311465;57.35418632243204
2024-09-07 09:38:00;20.44363600503045;20.26519027420079;24.599220894395646;24.71090233071757;23.23345975050359;23.31011499593031;16.176657146565883;53.22934049526403
2024-09-07 09:39:00;20.44363600503045;20.28074241175075;24.59923064541417;24.710534022046303;23.243973663110804;23.32583002968441;16.240421754671534;58.4843524139667
2024-09-07 09:40:00;20.44363600503045;20.26503484197013;24.599196141830014;24.710332990036967;23.232957795937185;23.304073490758743;16.268543373568203;59.96346379643604
2024-09-07 09:41:00;20.44363600503045;20.266031085318048;24.598964367840782;24.710323988619457;23.22908595205336;23.30072670616337;16.351781852009122;62.63523893448804
2024-09-07 09:42:00;20.44363600503045;20.26601532613804;24.598440063584945;24.71030823610392;23.22478865514526;23.29446333538672;16.33760689023264;66.79133359368004
2024-09-07 09:43:00;20.44363600503045;20.275916916931656;24.59829154824148;24.71003819315712;23.23136615449548;23.30539942061253;16.418578693238484;60.54156718888004
2024-09-07 09:44:00;20.44363600503045;20.269480806928424;24.59790750857024;24.71002994187357;23.225737513638453;23.29464826526632;16.519040455959097;70.22349697764938
2024-09-07 09:45:00;20.44363600503045;20.2603719565102;24.59756472322199;24.70956786839513;23.217525056403893;23.27891066000016;16.573249752596798;75.71287513653203
2024-09-07 09:46:00;20.44363600503045;20.26471078390847;24.597166432157763;24.7089917769411;23.216060020095444;23.28010105201832;16.57571805445981;76.97845283350405
2024-09-07 09:47:00;20.44363600503045;20.26405872284973;24.596774891885417;24.70843368845578;23.21039589483097;23.276345552223653;16.889301994067747;82.52512051776405
2024-09-07 09:48:00;20.44363600503045;20.28208175515955;24.596711885392555;24.70809838528235;23.21661546204824;23.29186380539261;17.319978174777717;81.99389037335604
2024-09-07 09:49:00;20.44363600503045;20.29293375540015;24.596185331312213;24.707698571978224;23.21871302452439;23.297613881460155;17.752941764995352;89.5456914458227
2024-09-07 09:50:00;20.44363600503045;20.293538215730063;24.5957622878985;24.7076528147376;23.22210590668116;23.29566532064353;17.622475945383332;83.93131795884403
2024-09-07 09:51:00;20.44363600503045;20.293889791286613;24.59559352061199;24.70738277203298;23.21852441889824;23.290878131558323;17.454191084949628;86.83745933707606
2024-09-07 09:52:00;20.44363600503045;20.28599935162572;24.595451756067284;24.707346766315947;23.21508268238816;23.28368032742924;17.667512485606345;107.28981989678404
2024-09-07 09:53:00;20.44363600503045;20.285747655236168;24.595278488316342;24.707081224333983;23.21184258613629;23.276434911171684;18.1763621284122;117.41444147256004
2024-09-07 09:54:00;20.44363600503045;20.303271635946;24.59516147632964;24.70688994408439;23.216158216528445;23.28727317278136;19.11871724778208;122.83090569005336
2024-09-07 09:55:00;20.44363600503045;20.29694976404273;24.59503996390077;24.70664465535373;23.219693409691537;23.28562537181808;19.265874806463952;115.57076038314403
2024-09-07 09:56:00;20.44363600503045;20.29452362486362;24.59485994552062;24.70623734104252;23.21617418396168;23.28072000342156;19.286052573414786;109.78972645870404
2024-09-07 09:57:00;20.44363600503045;20.29421028924427;24.59471593079783;24.706239591412924;23.212174464466568;23.27780259222113;19.58268004844826;112.75836550098404
2024-09-07 09:58:00;20.44363600503045;20.306180130749784;24.59449315802331;24.705935793466686;23.212897215384675;23.278830124544424;19.59854371962283;103.50871122188003
2024-09-07 09:59:00;20.44363600503045;20.31502336773877;24.594289887260828;24.705613992729383;23.21197939622604;23.27540797507101;19.558955982903573;92.89973274973204
2024-09-07 10:00:00;20.44363600503045;20.320062642361563;24.59429963826182;24.70534169984037;23.20883623676153;23.27145227052972;19.569218409412304;81.55640672502004
2024-09-07 10:01:00;20.44363600503045;20.3269292240493;24.594101618046498;24.705323697007827;23.20843815597896;23.27047074178924;19.61160156424316;79.46273497941203
2024-09-07 10:02:00;20.44363600503045;20.338074455882225;24.593937351308305;24.70518642538384;23.204732460658303;23.269781401481165;19.46199116165758;68.61939026708404
2024-09-07 10:03:00;20.44363600503045;20.35255720298974;24.593449051567404;24.70502665022284;23.20608848774881;23.26777389853809;19.16237136678754;58.07290945898404
2024-09-07 10:04:00;20.44363600503045;20.379259815709347;24.59325553188046;24.70481586704096;23.21048039288331;23.27496468689348;19.347805196067707;52.140839513094704
2024-09-07 10:05:00;20.44363600503045;20.399601296796824;24.59293599937828;24.70481286655269;23.2155434160993;23.28465890501736;19.30209119121132;52.698110350856034
2024-09-07 10:06:00;20.44363600503045;20.408280872260832;24.592956251437595;24.70481736728933;23.21347999493196;23.285460782766563;19.33410884859062;74.29105327944004
2024-09-07 10:07:00;20.44363600503045;20.413075812939944;24.592821237711973;24.704466312054684;23.20895839248971;23.274482094415216;19.61542662879926;71.43178514924405
2024-09-07 10:08:00;20.44363600503045;20.419555557431096;24.59244995002172;24.70437179719777;23.207157489934136;23.271878289050456;19.788108762575884;64.22892936771204
2024-09-07 10:09:00;20.44363600503045;20.435533458481768;24.592121416679333;24.704112256403462;23.211814333038784;23.27787411372389;19.7237950352155;81.6709857757747
2024-09-07 10:10:00;20.44363600503045;20.448981226410524;24.59228343314337;24.703863217281263;23.21360453644885;23.280176544895884;20.87017274615624;80.91580566852804
2024-09-07 10:11:00;20.44363600503045;20.4607627234634;24.59215066964912;24.70345590333121;23.2125111706749;23.27748692901803;20.92813455758036;68.19753103476003
2024-09-07 10:12:00;20.44363600503045;20.470855916167896;24.592283433115828;24.70342439837205;23.210097019260605;23.274070004347745;20.843395282968647;98.68076667417203
2024-09-07 10:13:00;20.44363600503045;20.481238875440503;24.591918896170256;24.70357517204757;23.20993177921016;23.272626326611977;21.677623234561008;105.19614815117605
2024-09-07 10:14:00;20.44363600503045;20.49390894846127;24.59177488157619;24.703403395112428;23.21009644571347;23.270511614640466;21.559932106026025;100.95672327325336
2024-09-07 10:15:00;20.44363600503045;20.505160782102138;24.59155885971103;24.703552668510333;23.2116676650354;23.28266532041149;21.369290634596243;105.61800738350004
2024-09-07 10:16:00;20.44363600503045;20.51592670952933;24.591570110845872;24.703523413927343;23.210467651319146;23.276640176981548;22.026477708407448;105.05552840706804
2024-09-07 10:17:00;20.44363600503045;20.53044869767377;24.59152960675421;24.70338839276172;23.2109599908548;23.2741592453949;22.112074191248592;105.50863647141604
2024-09-07 10:18:00;20.44363600503045;20.54079062736708;24.59160161404218;24.703332133936915;23.209322486501087;23.27332511322553;22.145786233731457;109.35224281036804
2024-09-07 10:19:00;20.44363600503045;20.552392768393045;24.591102813621053;24.703098847334417;23.20811106653485;23.270438736488032;22.22204914244323;102.67020089590272
2024-09-07 10:20:00;20.44363600503045;20.564450551510703;24.591102063558385;24.70295632497741;23.204748755324907;23.26939120546268;22.69557236732473;105.24302139921204
2024-09-07 10:21:00;20.44363600503045;20.59500756218106;24.59106380966988;24.70247474951487;23.2138904402003;23.28293406527357;22.48765806596752;121.19555014746405
2024-09-07 10:22:00;20.44363600503045;20.59592138460908;24.590764529429013;24.70233747804138;23.211035399245908;23.27819784275161;22.35639897856203;112.07089119645605
2024-09-07 10:23:00;20.44363600503045;20.61089073567204;24.59045624832328;24.702204707237808;23.210752307681044;23.27755743595496;22.88168741142029;115.72700454326404
2024-09-07 10:24:00;20.44363600503045;20.62458743946814;24.59009996244921;24.70189115817571;23.20890555216967;23.27475159060428;22.708698153487784;108.50331620704937
2024-09-07 10:25:00;20.44363600503045;20.636199588198053;24.58999720207056;24.70172313190906;23.20871371912489;23.27122815810429;22.9801530291744;118.88313657768803
2024-09-07 10:26:00;20.44363600503045;20.650273163941826;24.58983968622832;24.70161061429297;23.209944091740944;23.270078453376623;23.161556940616205;119.78935270638404
2024-09-07 10:27:00;20.44363600503045;20.66668650041928;24.58933338531218;24.70120105030096;23.211505415544245;23.27330483714025;23.55184051690078;121.88302445199204
2024-09-07 10:28:00;20.44363600503045;20.68371025457223;24.588820333812453;24.700931008143687;23.210107359094827;23.27383121720121;23.397085377958643;117.24257289642804
2024-09-07 10:29:00;20.44363600503045;20.6937767390196;24.58861931364238;24.700562700662005;23.20907026701261;23.27256807369604;23.053929097054805;121.84656748129736
2024-09-07 10:30:00;20.44363600503045;20.702438640833066;24.588478299520613;24.70034816718786;23.208159657387828;23.27306719711764;22.62654908241475;123.80482762146804
2024-09-07 10:31:00;20.44363600503045;20.71346580264288;24.5882532769622;24.70002186633416;23.20872883194471;23.275121248838623;23.034582990658528;122.74236733265204
2024-09-07 10:32:00;20.44363600503045;20.731771712653643;24.58786848847072;24.69971356829493;23.20986689385285;23.27458406003061;23.66583596111472;126.52347600755604
2024-09-07 10:33:00;20.44363600503045;20.74442715058656;24.58773347495823;24.69948178222702;23.20855496048582;23.275478455348345;23.50098187138285;136.92933707154805
2024-09-07 10:34:00;20.44363600503045;20.76075895716101;24.5874116927904;24.6992237420446;23.20839588703128;23.272413923356265;24.22183746258965;153.8557877512147
2024-09-07 10:35:00;20.44363600503045;20.77041905164069;24.58718667034825;24.699175734591968;23.211757015524785;23.27747698307873;22.96600894605041;156.86609190286006
2024-09-07 10:36:00;20.44363600503045;20.775851650528825;24.58694814654577;24.69894844924218;23.209801208298448;23.27731131226708;22.67106007513836;161.33467488229206
2024-09-07 10:37:00;20.44363600503045;20.788823287719545;24.5866128631325;24.69871441288345;23.21169350340392;23.27888536903032;23.5742674100175;165.10015914118406
2024-09-07 10:38:00;20.44363600503045;20.803619834900907;24.58628883086266;24.69837235972636;23.2145099618763;23.278016880542232;23.958060572255985;175.61539111726006
2024-09-07 10:39:00;20.44363600503045;20.825908339891463;24.585810283275027;24.69826284269648;23.212539994830337;23.27647332603925;23.5288964554087;188.89093658878937
2024-09-07 10:40:00;20.44363600503045;20.8462031893301;24.585571009503;24.698113569546468;23.22180730861336;23.281927061612752;23.94569554204211;168.56877949584805
2024-09-07 10:41:00;20.44363600503045;20.86278553028402;24.58542924541853;24.698217085604472;23.2197733362187;23.27929020109442;23.057129109763704;82.96260416610004
2024-09-07 10:42:00;20.44363600503045;20.886293929942063;24.585814033621585;24.697965046496964;23.22683148949649;23.286521156000155;22.77321220628175;155.25677705362406
2024-09-07 10:43:00;20.44363600503045;20.90048515767595;24.58566776911445;24.69771300739376;23.22997966337896;23.295084148909226;22.379777965582274;126.17973885529204
2024-09-07 10:44:00;20.44363600503045;20.916033813164148;24.58507521033127;24.697595989234173;23.228679407571367;23.29187629245756;22.44860501307465;69.16624482750403
2024-09-07 10:45:00;20.44363600503045;20.9314171806739;24.58468892206913;24.697303443877168;23.225300751148545;23.287881816003733;22.17389894124449;111.83652495627604
2024-09-07 10:46:00;20.44363600503045;20.960046278778;24.584457149122635;24.69685337418996;23.234042126511984;23.2960090869239;22.64162782435692;145.19465314189603
2024-09-07 10:47:00;20.44363600503045;20.97494062355513;24.583939597952167;24.69657883167664;23.23091906240301;23.29753127096419;22.70687668567339;145.58526354219603
2024-09-07 10:48:00;20.44363600503045;20.984139666769227;24.58377308152784;24.69619177180894;23.226996670813968;23.29219006023812;23.17190291972793;165.31890096535204
2024-09-07 10:49:00;20.44363600503045;21.00338979948061;24.58367857218418;24.69604174862815;23.225931135806416;23.291805395451675;23.961442554712647;193.2293161014547
2024-09-07 10:50:00;20.44363600503045;21.017608816699457;24.58341304598276;24.69559092898249;23.223422407175725;23.289868493333845;23.8901403438856;204.59868281952004
2024-09-07 10:51:00;20.44363600503045;21.030326979009526;24.58355931041516;24.69574845332994;23.220325064166097;23.28935789776868;23.577433890277373;144.61654974945205
2024-09-07 10:52:00;20.44363600503045;21.047999045563817;24.58318352340581;24.69531863694932;23.218785618457787;23.286458321817697;22.99991083510517;174.74042382058806
2024-09-07 10:53:00;20.44363600503045;21.068071765661784;24.58281898746436;24.695309635562293;23.219741379883605;23.286476424841883;23.245171670353127;170.53745591336005
2024-09-07 10:54:00;20.44363600503045;21.08736573688954;24.582518207894925;24.69492332594746;23.22046917496571;23.288424660022027;23.809166652100075;215.8690949028427
2024-09-07 10:55:00;20.44363600503045;21.103485433744247;24.582328439248705;24.694587274178925;23.216820383737744;23.2862667709708;23.75260584875213;217.3325818693
2024-09-07 10:56:00;20.44363600503045;21.126376815083223;24.581610618792464;24.694155207591155;23.221961559792536;23.293787017477296;23.40555447713968;211.14531312854805
2024-09-07 10:57:00;20.44363600503045;21.149213731522845;24.581329341234312;24.69346210098756;23.22537442739423;23.29486874018281;23.856713676714232;222.66050772939204
2024-09-07 10:58:00;20.44363600503045;21.18137393684611;24.581192077798057;24.693032284885817;23.235959703345127;23.301151864523693;23.535923856104244;242.597262560704
2024-09-07 10:59:00;20.44363600503045;21.215672918250423;24.58120557910479;24.6925237068223;23.24278436194556;23.31431600154106;23.017259022080243;195.2344494896614
2024-09-07 11:00:00;20.44363600503045;21.22846390971336;24.58100080908784;24.692368433013787;23.23716626699756;23.308517368218304;22.53303111442479;118.14878902512405
2024-09-07 11:01:00;20.44363600503045;21.2459818951508;24.580892798506905;24.69199262541543;23.23611358047384;23.304098487881983;22.460399628800445;139.38237038543204
2024-09-07 11:02:00;20.44363600503045;21.266017060593857;24.5805237624285;24.69208488954246;23.234601282984475;23.301439133493385;22.69255455579549;192.7241266504
2024-09-07 11:03:00;20.44363600503045;21.286114215290382;24.58015697662256;24.69182159918208;23.23210571146304;23.301208967286065;22.70825126675157;178.94339172781605
2024-09-07 11:04:00;20.44363600503045;21.31811892024685;24.580150225962942;24.691730835282986;23.23791635893824;23.31317343645464;22.88730709731919;187.65139958517068
2024-09-07 11:05:00;20.44363600503045;21.336720116918684;24.58008947004026;24.69134227578416;23.23822445032648;23.30784796624641;22.250154536642288;213.770215018564
2024-09-07 11:06:00;20.44363600503045;21.36293795163441;24.57984194591261;24.69125676268436;23.242143041854963;23.306557513075;23.292717682293908;222.55113681730805
2024-09-07 11:07:00;20.44363600503045;21.390313373759547;24.579682180346985;24.691022726898943;23.241141253870868;23.310098963513628;22.3856097699558;94.85278475123204
2024-09-07 11:08:00;20.44363600503045;21.412598404338063;24.579322145280084;24.69082694692312;23.24059116239468;23.31026680140864;21.83745510277417;183.13073521903203
2024-09-07 11:09:00;20.44363600503045;21.443621094041266;24.57887435175419;24.690633417378745;23.24324866137941;23.30868454756326;23.02665436690788;210.035979591696
2024-09-07 11:10:00;20.44363600503045;21.4714107647744;24.57875959062503;24.690338622332803;23.25038142040572;23.313008326406703;22.98178964974448;191.05231413711604
2024-09-07 11:11:00;20.44363600503045;21.49633077926913;24.5786515801386;24.690421885022896;23.24727076247845;23.312179474530744;22.19207555911047;124.22668685379205
2024-09-07 11:12:00;20.44363600503045;21.51955848453604;24.57841530721171;24.690316118858224;23.242495028104152;23.309262943769152;22.21687319731364;87.39993831350804
2024-09-07 11:13:00;20.44363600503045;21.55083853566216;24.578397305475537;24.69031386851401;23.244655531578623;23.31076754786068;21.75138266592768;130.64832183472404
2024-09-07 11:14:00;20.44363600503045;21.59144356658772;24.578113027892467;24.69008208313423;23.251357600120617;23.320585850902063;22.020397296978405;247.0762618174774
2024-09-07 11:15:00;20.44363600503045;21.62298084117075;24.57804177099172;24.69003257556901;23.257387255972265;23.331524619924487;22.341321493274183;290.04861398914807
2024-09-07 11:16:00;20.44363600503045;21.632172837975872;24.57770873874011;24.68969727440446;23.25329368282774;23.32355740465944;22.83477203885148;316.578872377524
2024-09-07 11:17:00;20.44363600503045;21.649746245634795;24.577283447600102;24.688767882786927;23.248374075388018;23.31955633226935;23.01070313148137;174.55293082844406
2024-09-07 11:18:00;20.44363600503045;21.6813066170046;24.57682665349452;24.6879195037702;23.25351401865633;23.32390882666176;22.35422575073189;177.69343844685605
2024-09-07 11:19:00;20.44363600503045;21.719764334466152;24.5762595988414;24.687083876841072;23.26381712250738;23.33353303036188;23.530252297122164;270.44518003275874
2024-09-07 11:20:00;20.44363600503045;21.745264713582767;24.57596932087123;24.686819086686825;23.26976136136306;23.334375249217395;22.91003382722132;217.48882602942004
2024-09-07 11:21:00;20.44363600503045;21.76606339096946;24.57553727934867;24.68667056414945;23.266267951842885;23.332658830682004;23.547880849827475;287.236219106988
2024-09-07 11:22:00;20.44363600503045;21.78240707762101;24.57517499454381;24.686301508245577;23.259632551536733;23.324749353193656;24.191316186978664;297.48583601086006
2024-09-07 11:23:00;20.44363600503045;21.803869897467223;24.57493872186144;24.68637126883142;23.25670127004152;23.323794943227085;24.54948133636725;322.156788893808
2024-09-07 11:24:00;20.44363600503045;21.8344183807776;24.574847213095467;24.68580268272433;23.25710203475379;23.32684186104919;25.06692695423116;365.2697608095866
2024-09-07 11:25:00;20.44363600503045;21.856481136677093;24.574522431993923;24.685691665935163;23.256639777875403;23.32635892960692;25.68951169058916;278.34592639616005
2024-09-07 11:26:00;20.44363600503045;21.87696159267119;24.5740431361009;24.685403622397605;23.25830853981344;23.325300379302536;23.670511464826586;124.24231126980403
2024-09-07 11:27:00;20.44363600503045;21.905117249667843;24.574130894534346;24.68512232986029;23.261648603640896;23.328790751916184;22.79781772759324;152.30376242735605
2024-09-07 11:28:00;20.44363600503045;21.940105783485915;24.573500834297384;24.68519434073096;23.27054851344054;23.33930519758166;22.18613285860543;123.02360682086804
2024-09-07 11:29:00;20.44363600503045;21.97161152869284;24.57340857553101;24.68504131762182;23.276104172668145;23.34676659528346;21.790798677369256;174.4175192230067
2024-09-07 11:30:00;20.44363600503045;21.995261947738875;24.57294503130205;24.68501206320601;23.2780195143342;23.35215695914577;21.64634855367733;164.56892899677604
2024-09-07 11:31:00;20.44363600503045;22.01776663186066;24.57265025323392;24.684534991175514;23.279713501977813;23.353939168651017;22.14968467240399;213.09836513004805
2024-09-07 11:32:00;20.44363600503045;22.03311421434592;24.57233072284793;24.684051168231942;23.273680073963327;23.34670381468459;21.83239623765078;104.88365983093604
2024-09-07 11:33:00;20.44363600503045;22.057669838129915;24.572272217292948;24.68358984869916;23.27373694013436;23.34523002560848;21.79748071894977;284.29882889673206
2024-09-07 11:34:00;20.44363600503045;22.087435297426225;24.571728415635985;24.6829147471316;23.27646094912031;23.354113277041165;22.680892841463287;260.8205397693667
2024-09-07 11:35:00;20.44363600503045;22.10147558650576;24.571414885914884;24.68271221663535;23.274416668222266;23.35148478906591;22.382973224794704;259.84661783795207
2024-09-07 11:36:00;20.44363600503045;22.11766962139736;24.57095809264668;24.682480431819744;23.27382298461293;23.344844077613523;22.425874454971453;339.67175924326006
2024-09-07 11:37:00;20.44363600503045;22.132736288732044;24.57043604331383;24.68188859295921;23.27180698766036;23.340032574715128;23.220864311287176;340.109242891596
2024-09-07 11:38:00;20.44363600503045;22.15712943226082;24.56982173532862;24.6812247434344;23.272873803019667;23.33824770543756;23.759746502554314;285.626904257752
2024-09-07 11:39:00;20.44363600503045;22.188277390245783;24.569512706221644;24.6800950743276;23.275475611123685;23.34251307000896;23.9784322921052;346.42150696044405
2024-09-07 11:40:00;20.44363600503045;22.21754713046436;24.568950903325007;24.680032064951632;23.278183223088927;23.346864558541903;24.581105879281555;345.5465396637721
2024-09-07 11:41:00;20.44363600503045;22.24203886517708;24.568500861080167;24.6796540084137;23.28059743256924;23.349428078796453;23.16328711129064;179.61524161633204
2024-09-07 11:42:00;20.44363600503045;22.26930060377689;24.56829159142768;24.679422223826148;23.28357195130827;23.35571901664208;23.64707988989817;327.34409500979206
