,Index (GIE-CPT-ELE-CVC-TDA2.4-GIENAH)
2022-08-26 21:30:00+00:00,372663.5624903452
2022-08-26 22:00:00+00:00,-6.624440352121991e-06
2022-08-26 22:30:00+00:00,4.0389299392700196e-06
2022-08-26 23:00:00+00:00,-2.484417362855031e-05
2022-08-26 23:30:00+00:00,-7.25406957551455e-06
2022-08-27 00:00:00+00:00,1.6763688488440083e-05
2022-08-27 00:30:00+00:00,4722.655523175054
2022-08-27 01:00:00+00:00,1872175.3111899765
2022-08-27 01:30:00+00:00,1077860.5765213112
2022-08-27 02:00:00+00:00,6.156962842513351e-06
2022-08-27 02:30:00+00:00,-2.301500393794133e-06
2022-08-27 03:00:00+00:00,-2.5341694744733666e-05
2022-08-27 03:30:00+00:00,-1.9638584418730302e-05
2022-08-27 04:00:00+00:00,8.36378856972381e-06
2022-08-27 04:30:00+00:00,-7.524066246472874e-06
2022-08-27 05:00:00+00:00,1.2475856794760779e-05
2022-08-27 05:30:00+00:00,1620066.8832823094
2022-08-27 06:00:00+00:00,1529375.660905026
2022-08-27 06:30:00+00:00,12.262009136479634
2022-08-27 07:00:00+00:00,-4.0564207981030145e-06
2022-08-27 07:30:00+00:00,-1.0974654645630807e-05
2022-08-27 08:00:00+00:00,0.0
2022-08-27 08:30:00+00:00,6.005572945331083e-06
2022-08-27 09:00:00+00:00,1.0988023380438487e-05
2022-08-27 09:30:00+00:00,702734.5102244939
2022-08-27 10:00:00+00:00,2310080.333387414
2022-08-27 10:30:00+00:00,459269.0470279817
2022-08-27 11:00:00+00:00,-1.2543434446508235e-05
2022-08-27 11:30:00+00:00,0.0
2022-08-27 12:00:00+00:00,6.0170007248719525e-06
2022-08-27 12:30:00+00:00,7.582617302735646e-06
2022-08-27 13:00:00+00:00,1.0198091467221577e-05
2022-08-27 13:30:00+00:00,1134720.8837161656
2022-08-27 14:00:00+00:00,2035783.0213347482
2022-08-27 14:30:00+00:00,57424.6360696472
2022-08-27 15:00:00+00:00,0.0
2022-08-27 15:30:00+00:00,0.0
2022-08-27 16:00:00+00:00,0.0
2022-08-27 16:30:00+00:00,0.0
2022-08-27 17:00:00+00:00,10778.784471218822
2022-08-27 17:30:00+00:00,1448091.3570424146
2022-08-27 18:00:00+00:00,1711064.9161955027
2022-08-27 18:30:00+00:00,1.4482551000335e-05
2022-08-27 19:00:00+00:00,3.0906024304303256e-06
2022-08-27 19:30:00+00:00,0.0
2022-08-27 20:00:00+00:00,0.0
2022-08-27 20:30:00+00:00,0.0
2022-08-27 21:00:00+00:00,210456.25255750786
2022-08-27 21:30:00+00:00,2029165.5872481917
2022-08-27 22:00:00+00:00,646982.5266298545
2022-08-27 22:30:00+00:00,7.834880674878756e-06
2022-08-27 23:00:00+00:00,7.627936023654359e-07
2022-08-27 23:30:00+00:00,2.12206169962883e-05
2022-08-28 00:00:00+00:00,1.5268017848332723e-05
2022-08-28 00:30:00+00:00,-1.338450381389031e-06
2022-08-28 01:00:00+00:00,2245.5995500852187
2022-08-28 01:30:00+00:00,1457539.5531687993
2022-08-28 02:00:00+00:00,1730980.7540642435
2022-08-28 02:30:00+00:00,4854.3323028854165
2022-08-28 03:00:00+00:00,0.0
2022-08-28 03:30:00+00:00,0.0
2022-08-28 04:00:00+00:00,0.0
2022-08-28 04:30:00+00:00,7.68002409201402e-06
2022-08-28 05:00:00+00:00,8.328703542550405e-06
2022-08-28 05:30:00+00:00,0.0
2022-08-28 06:00:00+00:00,1089320.717381045
2022-08-28 06:30:00+00:00,1972617.5294471325
2022-08-28 07:00:00+00:00,127368.94040578912
2022-08-28 07:30:00+00:00,4.763645430405935e-06
2022-08-28 08:00:00+00:00,2.1756841586186332e-08
2022-08-28 08:30:00+00:00,1.3986133421078708e-05
2022-08-28 09:00:00+00:00,-1.208749454129826e-05
2022-08-28 09:30:00+00:00,-1.7407265576449298e-10
2022-08-28 10:00:00+00:00,255563.6019097095
2022-08-28 10:30:00+00:00,1960086.6491188202
2022-08-28 11:00:00+00:00,621263.2383780914
2022-08-28 11:30:00+00:00,-1.5234890752113783e-05
2022-08-28 12:00:00+00:00,0.0
2022-08-28 12:30:00+00:00,0.0
2022-08-28 13:00:00+00:00,1.093574489156405e-06
2022-08-28 13:30:00+00:00,136083.56798614742
2022-08-28 14:00:00+00:00,2344019.390995921
2022-08-28 14:30:00+00:00,382762.0383158789
2022-08-28 15:00:00+00:00,-1.18133904678481e-06
2022-08-28 15:30:00+00:00,0.0
2022-08-28 16:00:00+00:00,6.7259530226389565e-06
2022-08-28 16:30:00+00:00,1.0859976833065352e-05
2022-08-28 17:00:00+00:00,237305.38465883624
2022-08-28 17:30:00+00:00,2333416.3736153566
2022-08-28 18:00:00+00:00,700853.8622253159
2022-08-28 18:30:00+00:00,-1.7405801876024765e-05
2022-08-28 19:00:00+00:00,-1.3283724395128398e-05
2022-08-28 19:30:00+00:00,1.2878724684317908e-05
2022-08-28 20:00:00+00:00,6.022925178209942e-07
2022-08-28 20:30:00+00:00,603807.815892752
2022-08-28 21:00:00+00:00,2348694.028446196
2022-08-28 21:30:00+00:00,491399.18081555027
2022-08-28 22:00:00+00:00,1.7319545149803158e-06
2022-08-28 22:30:00+00:00,-1.208588480949402e-05
2022-08-28 23:00:00+00:00,1.3902550119729267e-05
2022-08-28 23:30:00+00:00,1.1022137430233833e-05
2022-08-29 00:00:00+00:00,7.597459050325246e-06
2022-08-29 00:30:00+00:00,470914.9884874616
2022-08-29 01:00:00+00:00,2230684.5840227855
2022-08-29 01:30:00+00:00,102695.14543688954
2022-08-29 02:00:00+00:00,-1.6138702630996702e-07
2022-08-29 02:30:00+00:00,0.0
2022-08-29 03:00:00+00:00,41446.09214393843
2022-08-29 03:30:00+00:00,2229253.2730601938
2022-08-29 04:00:00+00:00,9136671.264551619
2022-08-29 04:30:00+00:00,11751404.725999527
2022-08-29 05:00:00+00:00,9203013.223700698
2022-08-29 05:30:00+00:00,5335261.486606123
2022-08-29 06:00:00+00:00,4864440.676038055
2022-08-29 06:30:00+00:00,4739217.938661605
2022-08-29 07:00:00+00:00,6253931.414546714
2022-08-29 07:30:00+00:00,5059795.213055708
2022-08-29 08:00:00+00:00,4207498.711180784
2022-08-29 08:30:00+00:00,4120786.9507871796
2022-08-29 09:00:00+00:00,7304068.984730855
2022-08-29 09:30:00+00:00,4755456.059279237
2022-08-29 10:00:00+00:00,4747547.110028555
2022-08-29 10:30:00+00:00,6160118.282694941
2022-08-29 11:00:00+00:00,6855953.741723946
2022-08-29 11:30:00+00:00,4766183.022888659
2022-08-29 12:00:00+00:00,6940017.239179591
2022-08-29 12:30:00+00:00,7517361.973335406
2022-08-29 13:00:00+00:00,7310569.097302077
2022-08-29 13:30:00+00:00,6442356.938525009
2022-08-29 14:00:00+00:00,8612452.530951658
2022-08-29 14:30:00+00:00,5293312.86067006
2022-08-29 15:00:00+00:00,6117043.468853019
2022-08-29 15:30:00+00:00,5444806.041816145
2022-08-29 16:00:00+00:00,1835648.1589109735
2022-08-29 16:30:00+00:00,0.0
2022-08-29 17:00:00+00:00,-6.735915939013162e-06
2022-08-29 17:30:00+00:00,-1.0768164822579302e-05
2022-08-29 18:00:00+00:00,-1.5909554490021298e-05
2022-08-29 18:30:00+00:00,1.005478948354721e-05
2022-08-29 19:00:00+00:00,173509.8949982574
2022-08-29 19:30:00+00:00,2073297.8590588681
2022-08-29 20:00:00+00:00,767181.315080402
2022-08-29 20:30:00+00:00,-1.5867192298173904e-05
2022-08-29 21:00:00+00:00,1.095471473840567e-06
2022-08-29 21:30:00+00:00,1.4926012605428698e-05
2022-08-29 22:00:00+00:00,7.023910681406657e-07
2022-08-29 22:30:00+00:00,0.0
2022-08-29 23:00:00+00:00,0.0
2022-08-29 23:30:00+00:00,1295075.2000465167
2022-08-30 00:00:00+00:00,1972574.7904336853
2022-08-30 00:30:00+00:00,17743.0427181008
2022-08-30 01:00:00+00:00,0.0
2022-08-30 01:30:00+00:00,-7.4871966784650635e-06
2022-08-30 02:00:00+00:00,-1.009215439359347e-05
2022-08-30 02:30:00+00:00,-1.469306760665142e-05
2022-08-30 03:00:00+00:00,111513.13098047816
2022-08-30 03:30:00+00:00,2863180.0050143646
2022-08-30 04:00:00+00:00,8518921.127252296
2022-08-30 04:30:00+00:00,7069093.963602503
2022-08-30 05:00:00+00:00,2801034.0099023622
2022-08-30 05:30:00+00:00,1898922.9769681944
2022-08-30 06:00:00+00:00,4424586.245030802
2022-08-30 06:30:00+00:00,6364079.326742323
2022-08-30 07:00:00+00:00,5742196.1679454725
2022-08-30 07:30:00+00:00,6141221.474397084
2022-08-30 08:00:00+00:00,5444136.638340548
2022-08-30 08:30:00+00:00,3863713.5078699132
2022-08-30 09:00:00+00:00,3989260.40422078
2022-08-30 09:30:00+00:00,4496239.210996592
2022-08-30 10:00:00+00:00,5458025.517965598
2022-08-30 10:30:00+00:00,5445557.265342502
2022-08-30 11:00:00+00:00,5752714.3037475
2022-08-30 11:30:00+00:00,5549917.932368723
2022-08-30 12:00:00+00:00,7522338.97061369
2022-08-30 12:30:00+00:00,6152627.051359938
2022-08-30 13:00:00+00:00,9787736.025543647
2022-08-30 13:30:00+00:00,7697989.969608229
2022-08-30 14:00:00+00:00,7235702.021546349
2022-08-30 14:30:00+00:00,8960763.29513454
2022-08-30 15:00:00+00:00,7799979.1583997635
2022-08-30 15:30:00+00:00,5850996.766251798
2022-08-30 16:00:00+00:00,3325862.4508991856
2022-08-30 16:30:00+00:00,323839.55365961976
2022-08-30 17:00:00+00:00,-1.0436379483767917e-05
2022-08-30 17:30:00+00:00,-2.983281818720011e-06
2022-08-30 18:00:00+00:00,-1.6035562619949e-05
2022-08-30 18:30:00+00:00,0.0
2022-08-30 19:00:00+00:00,0.0
2022-08-30 19:30:00+00:00,381601.135823047
2022-08-30 20:00:00+00:00,1865349.288816927
2022-08-30 20:30:00+00:00,24052.566153515945
2022-08-30 21:00:00+00:00,1.4265892973967963e-05
2022-08-30 21:30:00+00:00,1.0547922214581851e-05
2022-08-30 22:00:00+00:00,-1.2052159469861254e-05
2022-08-30 22:30:00+00:00,-5.680987468132604e-07
2022-08-30 23:00:00+00:00,0.0
2022-08-30 23:30:00+00:00,292381.4167962281
2022-08-31 00:00:00+00:00,2008306.406229876
2022-08-31 00:30:00+00:00,407135.0129323987
2022-08-31 01:00:00+00:00,1.3375173012415568e-05
2022-08-31 01:30:00+00:00,5.871011374088434e-06
2022-08-31 02:00:00+00:00,1.3343277974770618e-05
2022-08-31 02:30:00+00:00,-6.519598310643976e-06
2022-08-31 03:00:00+00:00,5.571605390185243e-06
2022-08-31 03:30:00+00:00,1315990.7231047777
2022-08-31 04:00:00+00:00,8697264.039678091
2022-08-31 04:30:00+00:00,6955174.056679066
2022-08-31 05:00:00+00:00,4549687.058023525
2022-08-31 05:30:00+00:00,4414134.520797239
2022-08-31 06:00:00+00:00,2590435.5201915023
2022-08-31 06:30:00+00:00,6449399.608146792
2022-08-31 07:00:00+00:00,4646238.698378132
2022-08-31 07:30:00+00:00,5049082.404396339
2022-08-31 08:00:00+00:00,5286775.301713832
2022-08-31 08:30:00+00:00,6707035.421843857
2022-08-31 09:00:00+00:00,5080290.004944971
2022-08-31 09:30:00+00:00,4612965.434336376
2022-08-31 10:00:00+00:00,5358022.25207457
2022-08-31 10:30:00+00:00,6949282.1208081385
2022-08-31 11:00:00+00:00,5805699.9653601665
2022-08-31 11:30:00+00:00,4587170.205073872
2022-08-31 12:00:00+00:00,7341073.425574642
2022-08-31 12:30:00+00:00,4446743.530444538
2022-08-31 13:00:00+00:00,7346744.6756668035
2022-08-31 13:30:00+00:00,6581674.026204966
2022-08-31 14:00:00+00:00,8207821.1052057315
2022-08-31 14:30:00+00:00,7393752.007271834
2022-08-31 15:00:00+00:00,7279748.016282371
2022-08-31 15:30:00+00:00,6329760.23804158
2022-08-31 16:00:00+00:00,2821218.1728505776
2022-08-31 16:30:00+00:00,6264.698642230235
2022-08-31 17:00:00+00:00,-6.11273657817107e-06
2022-08-31 17:30:00+00:00,-1.0646514097849528e-05
2022-08-31 18:00:00+00:00,-7.846725483735402e-06
2022-08-31 18:30:00+00:00,753236.8055945252
2022-08-31 19:00:00+00:00,2083484.6446150604
2022-08-31 19:30:00+00:00,153531.885751449
2022-08-31 20:00:00+00:00,1.1678606271743774e-05
2022-08-31 20:30:00+00:00,0.0
2022-08-31 21:00:00+00:00,0.0
2022-08-31 21:30:00+00:00,-9.689395626386007e-07
2022-08-31 22:00:00+00:00,-2.3834640781084697e-05
2022-08-31 22:30:00+00:00,17596.075332309912
2022-08-31 23:00:00+00:00,2024151.7553358336
2022-08-31 23:30:00+00:00,1259587.84136707
2022-09-01 00:00:00+00:00,2.357451388469109e-06
2022-09-01 00:30:00+00:00,1.333419069960401e-05
2022-09-01 01:00:00+00:00,-3.207739268740018e-05
2022-09-01 01:30:00+00:00,5.38288754148361e-06
2022-09-01 02:00:00+00:00,1.0252826847136022e-05
2022-09-01 02:30:00+00:00,0.0
2022-09-01 03:00:00+00:00,928718.0390084529
2022-09-01 03:30:00+00:00,2722194.6574233887
2022-09-01 04:00:00+00:00,5727215.887225393
2022-09-01 04:30:00+00:00,5659520.473523037
2022-09-01 05:00:00+00:00,4384176.424605083
2022-09-01 05:30:00+00:00,2062890.3781710528
2022-09-01 06:00:00+00:00,2405155.772591871
2022-09-01 06:30:00+00:00,3609589.5377614237
2022-09-01 07:00:00+00:00,4840925.085721226
2022-09-01 07:30:00+00:00,4734926.977339044
2022-09-01 08:00:00+00:00,4968058.913268213
2022-09-01 08:30:00+00:00,4470646.716620676
2022-09-01 09:00:00+00:00,7313913.747910761
2022-09-01 09:30:00+00:00,4641958.976197906
2022-09-01 10:00:00+00:00,4939243.665547627
2022-09-01 10:30:00+00:00,4716320.401936997
2022-09-01 11:00:00+00:00,5069929.976536594
2022-09-01 11:30:00+00:00,4804720.332815882
2022-09-01 12:00:00+00:00,4790225.649162272
2022-09-01 12:30:00+00:00,3968413.8500403063
2022-09-01 13:00:00+00:00,4873808.440769082
2022-09-01 13:30:00+00:00,4233430.705899246
2022-09-01 14:00:00+00:00,6900417.917239694
2022-09-01 14:30:00+00:00,7052768.270967783
2022-09-01 15:00:00+00:00,4400791.182052765
2022-09-01 15:30:00+00:00,2913736.8201155895
2022-09-01 16:00:00+00:00,2613574.652270999
2022-09-01 16:30:00+00:00,486199.7730977709
2022-09-01 17:00:00+00:00,-8.349595109482744e-06
2022-09-01 17:30:00+00:00,8.800765110568687e-06
2022-09-01 18:00:00+00:00,6.98584145201104e-06
2022-09-01 18:30:00+00:00,1.002774839712815e-05
2022-09-01 19:00:00+00:00,-2.2372842331727347e-05
2022-09-01 19:30:00+00:00,1122057.1276299725
2022-09-01 20:00:00+00:00,2315549.5728721507
2022-09-01 20:30:00+00:00,93118.51896154307
2022-09-01 21:00:00+00:00,-1.3259149688695158e-05
2022-09-01 21:30:00+00:00,6.29195464508874e-07
2022-09-01 22:00:00+00:00,1.309333413075178e-05
2022-09-01 22:30:00+00:00,1.1867628647730901e-06
2022-09-01 23:00:00+00:00,2.3647179970374475e-05
2022-09-01 23:30:00+00:00,198216.90734288804
2022-09-02 00:00:00+00:00,2018184.8964023776
2022-09-02 00:30:00+00:00,1017395.4973679838
2022-09-02 01:00:00+00:00,-1.5239427556524743e-05
2022-09-02 01:30:00+00:00,2.707582898437977e-07
2022-09-02 02:00:00+00:00,1.5918068122118714e-05
2022-09-02 02:30:00+00:00,-6.812226591688213e-06
2022-09-02 03:00:00+00:00,-1.0365219547962533e-05
2022-09-02 03:30:00+00:00,972683.200934533
2022-09-02 04:00:00+00:00,6048079.11789395
2022-09-02 04:30:00+00:00,4296384.814979409
2022-09-02 05:00:00+00:00,2283040.17224754
2022-09-02 05:30:00+00:00,2178441.1416318445
2022-09-02 06:00:00+00:00,3243578.4377975077
2022-09-02 06:30:00+00:00,3057753.550334948
2022-09-02 07:00:00+00:00,2830534.3482810324
2022-09-02 07:30:00+00:00,3629551.37773189
2022-09-02 08:00:00+00:00,2739094.280608286
2022-09-02 08:30:00+00:00,4010167.014900808
2022-09-02 09:00:00+00:00,4850212.695318845
2022-09-02 09:30:00+00:00,3895225.7245178046
2022-09-02 10:00:00+00:00,3448963.3085167175
2022-09-02 10:30:00+00:00,1200813.857575157
2022-09-02 11:00:00+00:00,5836877.769805398
2022-09-02 11:30:00+00:00,3246482.9586779797
2022-09-02 12:00:00+00:00,2927746.911594041
2022-09-02 12:30:00+00:00,3810440.323133026
2022-09-02 13:00:00+00:00,6605444.755902702
2022-09-02 13:30:00+00:00,3586225.128728462
2022-09-02 14:00:00+00:00,3055336.3731525224
2022-09-02 14:30:00+00:00,4576874.345318876
2022-09-02 15:00:00+00:00,6678871.97768116
2022-09-02 15:30:00+00:00,2720945.553644872
2022-09-02 16:00:00+00:00,2360332.2748902794
2022-09-02 16:30:00+00:00,319073.397602071
2022-09-02 17:00:00+00:00,1.4481685482538662e-05
2022-09-02 17:30:00+00:00,0.0
2022-09-02 18:00:00+00:00,0.0
2022-09-02 18:30:00+00:00,9.217649698257446e-07
2022-09-02 19:00:00+00:00,1.9531543056170145e-05
2022-09-02 19:30:00+00:00,1557754.0768124806
2022-09-02 20:00:00+00:00,1645046.9224677673
2022-09-02 20:30:00+00:00,56991.64278679483
2022-09-02 21:00:00+00:00,0.0
2022-09-02 21:30:00+00:00,-1.1939786906753267e-05
2022-09-02 22:00:00+00:00,-7.087386612381255e-06
2022-09-02 22:30:00+00:00,3.5625323653221133e-06
2022-09-02 23:00:00+00:00,-4.12825750304269e-06
2022-09-02 23:30:00+00:00,225411.04351978644
2022-09-03 00:00:00+00:00,2133442.8642232604
2022-09-03 00:30:00+00:00,472127.6213436975
2022-09-03 01:00:00+00:00,-1.5526935458183284e-06
2022-09-03 01:30:00+00:00,1.332063556134284e-05
2022-09-03 02:00:00+00:00,2.54838799054806e-06
2022-09-03 02:30:00+00:00,-1.3823882318460025e-05
2022-09-03 03:00:00+00:00,-4.397957370831416e-06
2022-09-03 03:30:00+00:00,-1.3892352581024178e-07
2022-09-03 04:00:00+00:00,-1.7063222252405606e-05
2022-09-03 04:30:00+00:00,681203.4760601963
2022-09-03 05:00:00+00:00,2505143.149033612
2022-09-03 05:30:00+00:00,310484.50943753583
2022-09-03 06:00:00+00:00,-1.1570247320028448e-06
2022-09-03 06:30:00+00:00,-1.8058224366261412e-05
2022-09-03 07:00:00+00:00,-1.6203177720308302e-05
2022-09-03 07:30:00+00:00,2.7645916811057495e-06
2022-09-03 08:00:00+00:00,2.994525450326146e-06
2022-09-03 08:30:00+00:00,92835.97401526317
2022-09-03 09:00:00+00:00,1979032.53543456
2022-09-03 09:30:00+00:00,1011975.8287928611
2022-09-03 10:00:00+00:00,-1.5563177988751904e-05
2022-09-03 10:30:00+00:00,-3.71171304812798e-07
2022-09-03 11:00:00+00:00,0.0
2022-09-03 11:30:00+00:00,1.6831199328104656e-05
2022-09-03 12:00:00+00:00,3.28323006533183e-05
2022-09-03 12:30:00+00:00,-6.6015874797647645e-06
2022-09-03 13:00:00+00:00,1404498.657713105
2022-09-03 13:30:00+00:00,1639944.658957009
2022-09-03 14:00:00+00:00,80431.45003952897
2022-09-03 14:30:00+00:00,0.0
2022-09-03 15:00:00+00:00,0.0
2022-09-03 15:30:00+00:00,-1.3064652604934498e-05
2022-09-03 16:00:00+00:00,1.5085860341787338e-05
2022-09-03 16:30:00+00:00,19200.80652125905
2022-09-03 17:00:00+00:00,2019100.295045402
2022-09-03 17:30:00+00:00,1246671.4254939554
2022-09-03 18:00:00+00:00,-2.913203090429306e-06
2022-09-03 18:30:00+00:00,-1.2339246148864429e-05
2022-09-03 19:00:00+00:00,0.0
2022-09-03 19:30:00+00:00,-5.19754042228063e-06
2022-09-03 20:00:00+00:00,-1.2316897067995298e-05
2022-09-03 20:30:00+00:00,-1.8262874268527543e-05
2022-09-03 21:00:00+00:00,777264.636578493
2022-09-03 21:30:00+00:00,1779907.3057478264
2022-09-03 22:00:00+00:00,330744.3487389146
2022-09-03 22:30:00+00:00,-1.3003389422710134e-06
2022-09-03 23:00:00+00:00,-9.375527310065732e-06
2022-09-03 23:30:00+00:00,8.514686177174251e-06
2022-09-04 00:00:00+00:00,0.0
2022-09-04 00:30:00+00:00,-1.0523024946451184e-05
2022-09-04 01:00:00+00:00,-2.2817015647888186e-05
2022-09-04 01:30:00+00:00,476880.7253558803
2022-09-04 02:00:00+00:00,2596967.7130339723
2022-09-04 02:30:00+00:00,544892.4165117276
2022-09-04 03:00:00+00:00,1.4724227203390538e-05
2022-09-04 03:30:00+00:00,1.188831528027852e-05
2022-09-04 04:00:00+00:00,1.6420133985005892e-05
2022-09-04 04:30:00+00:00,-2.3799166083335874e-06
2022-09-04 05:00:00+00:00,-5.3914396890572146e-06
2022-09-04 05:30:00+00:00,2.2938442017350876e-05
2022-09-04 06:00:00+00:00,442809.5317446182
2022-09-04 06:30:00+00:00,2047669.4659363865
2022-09-04 07:00:00+00:00,559537.7315853974
2022-09-04 07:30:00+00:00,1.2636504002979827e-06
2022-09-04 08:00:00+00:00,1.8859379566632785e-06
2022-09-04 08:30:00+00:00,1.5278459932559576e-05
2022-09-04 09:00:00+00:00,1.7810737093289698e-07
2022-09-04 09:30:00+00:00,0.0
2022-09-04 10:00:00+00:00,16740.76204866229
2022-09-04 10:30:00+00:00,1952245.2036447725
2022-09-04 11:00:00+00:00,1660378.3790897788
2022-09-04 11:30:00+00:00,-1.543785228083531e-05
2022-09-04 12:00:00+00:00,-3.3308658748865126e-06
2022-09-04 12:30:00+00:00,-1.084594109228679e-05
2022-09-04 13:00:00+00:00,-5.2868574857711794e-06
2022-09-04 13:30:00+00:00,7934.096502289086
2022-09-04 14:00:00+00:00,1769666.7337594228
2022-09-04 14:30:00+00:00,860579.4228324777
2022-09-04 15:00:00+00:00,-1.7808909993618727e-05
2022-09-04 15:30:00+00:00,-1.8747417628765106e-05
2022-09-04 16:00:00+00:00,1.3674185212169372e-05
2022-09-04 16:30:00+00:00,2.092450807491938e-05
2022-09-04 17:00:00+00:00,35065.4500324596
2022-09-04 17:30:00+00:00,1871623.9146177014
2022-09-04 18:00:00+00:00,1446974.8711316732
2022-09-04 18:30:00+00:00,5.962334041084563e-06
2022-09-04 19:00:00+00:00,0.0
2022-09-04 19:30:00+00:00,0.0
2022-09-04 20:00:00+00:00,0.0
2022-09-04 20:30:00+00:00,7782.345030298896
2022-09-04 21:00:00+00:00,1435079.831415931
2022-09-04 21:30:00+00:00,1893448.1244702823
2022-09-04 22:00:00+00:00,1.1150271101639821e-05
2022-09-04 22:30:00+00:00,1.2167817602554958e-05
2022-09-04 23:00:00+00:00,-4.91025508978428e-07
2022-09-04 23:30:00+00:00,-1.0378012362007911e-05
2022-09-05 00:00:00+00:00,1.2661860989672796e-05
2022-09-05 00:30:00+00:00,1.858902837221439e-05
2022-09-05 01:00:00+00:00,4418.50201530221
2022-09-05 01:30:00+00:00,1488857.5248618945
2022-09-05 02:00:00+00:00,1960239.2056231492
2022-09-05 02:30:00+00:00,11.128302231899335
2022-09-05 03:00:00+00:00,0.0
2022-09-05 03:30:00+00:00,1119595.0669371448
2022-09-05 04:00:00+00:00,5086255.177041114
2022-09-05 04:30:00+00:00,6247034.235083271
2022-09-05 05:00:00+00:00,3592007.8040823657
2022-09-05 05:30:00+00:00,4501461.174212212
2022-09-05 06:00:00+00:00,2307417.7836959283
2022-09-05 06:30:00+00:00,3022535.643391772
2022-09-05 07:00:00+00:00,6282872.097144641
2022-09-05 07:30:00+00:00,4756309.433904068
2022-09-05 08:00:00+00:00,2566878.758080026
2022-09-05 08:30:00+00:00,6660088.568309533
2022-09-05 09:00:00+00:00,4637241.567280582
2022-09-05 09:30:00+00:00,3590143.1020305795
2022-09-05 10:00:00+00:00,4305721.198466346
2022-09-05 10:30:00+00:00,7100251.8133847695
2022-09-05 11:00:00+00:00,6090933.768544443
2022-09-05 11:30:00+00:00,5298923.164925445
2022-09-05 12:00:00+00:00,6372144.34321154
2022-09-05 12:30:00+00:00,5214275.867645655
2022-09-05 13:00:00+00:00,5335950.955150228
2022-09-05 13:30:00+00:00,6672110.7975722635
2022-09-05 14:00:00+00:00,7632960.190138467
2022-09-05 14:30:00+00:00,6617868.271129333
2022-09-05 15:00:00+00:00,6545815.937612865
2022-09-05 15:30:00+00:00,4041480.1051141317
2022-09-05 16:00:00+00:00,2500087.2193172835
2022-09-05 16:30:00+00:00,132549.65171022786
2022-09-05 17:00:00+00:00,-9.463470843103197e-06
2022-09-05 17:30:00+00:00,0.0
2022-09-05 18:00:00+00:00,1449109.1394168846
2022-09-05 18:30:00+00:00,1701606.9647970297
2022-09-05 19:00:00+00:00,72587.7828592115
2022-09-05 19:30:00+00:00,-6.836634467948566e-06
2022-09-05 20:00:00+00:00,0.0
2022-09-05 20:30:00+00:00,0.0
2022-09-05 21:00:00+00:00,0.0
2022-09-05 21:30:00+00:00,0.0
2022-09-05 22:00:00+00:00,549089.3508224025
2022-09-05 22:30:00+00:00,2020068.7943391528
2022-09-05 23:00:00+00:00,460701.1079027726
2022-09-05 23:30:00+00:00,4.4527153174082445e-07
2022-09-06 00:00:00+00:00,0.0
2022-09-06 00:30:00+00:00,0.0
2022-09-06 01:00:00+00:00,0.0
2022-09-06 01:30:00+00:00,-2.312111978729566e-06
2022-09-06 02:00:00+00:00,821.2006818779785
2022-09-06 02:30:00+00:00,1321274.996281245
2022-09-06 03:00:00+00:00,1353817.6002037846
2022-09-06 03:30:00+00:00,1686393.0770647146
2022-09-06 04:00:00+00:00,3549103.27402296
2022-09-06 04:30:00+00:00,2216506.797267645
2022-09-06 05:00:00+00:00,1914336.648099873
2022-09-06 05:30:00+00:00,883770.3158939895
2022-09-06 06:00:00+00:00,4287674.763942553
2022-09-06 06:30:00+00:00,2733045.959421499
2022-09-06 07:00:00+00:00,3213677.008487497
2022-09-06 07:30:00+00:00,3811059.2910068138
2022-09-06 08:00:00+00:00,4932170.072708725
2022-09-06 08:30:00+00:00,3804363.7481912277
2022-09-06 09:00:00+00:00,4834920.461773756
2022-09-06 09:30:00+00:00,3904046.313336839
2022-09-06 10:00:00+00:00,4349342.3825800065
2022-09-06 10:30:00+00:00,4629555.3815960735
2022-09-06 11:00:00+00:00,3763267.9860849357
2022-09-06 11:30:00+00:00,4436919.109824395
2022-09-06 12:00:00+00:00,3307074.2987694703
2022-09-06 12:30:00+00:00,2207659.4075487657
2022-09-06 13:00:00+00:00,4131009.3053230215
2022-09-06 13:30:00+00:00,4478173.960448439
2022-09-06 14:00:00+00:00,4363561.331376533
2022-09-06 14:30:00+00:00,3779401.371634374
2022-09-06 15:00:00+00:00,5032417.450467335
2022-09-06 15:30:00+00:00,2491907.722191425
2022-09-06 16:00:00+00:00,208627.41858765468
2022-09-06 16:30:00+00:00,-1.2794055863396152e-05
2022-09-06 17:00:00+00:00,387395.7780172541
2022-09-06 17:30:00+00:00,1941049.7347482992
2022-09-06 18:00:00+00:00,686806.5189563333
2022-09-06 18:30:00+00:00,-1.4592564085146762e-05
2022-09-06 19:00:00+00:00,1.1519697527368587e-05
2022-09-06 19:30:00+00:00,-1.1892817237160422e-05
2022-09-06 20:00:00+00:00,-5.612109195102346e-07
2022-09-06 20:30:00+00:00,0.0
2022-09-06 21:00:00+00:00,1359238.3950648487
2022-09-06 21:30:00+00:00,1904384.7516713685
2022-09-06 22:00:00+00:00,131690.28392938856
2022-09-06 22:30:00+00:00,6.941459404352383e-06
2022-09-06 23:00:00+00:00,3.9001829349077666e-06
2022-09-06 23:30:00+00:00,0.0
2022-09-07 00:00:00+00:00,4.3566863645206806e-07
2022-09-07 00:30:00+00:00,1.339755816893144e-05
